2007	개포동	5 	3 	0 	0 	2 	0 	3 	0 	0 	0 	0 
7135	개포삼교	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7136	개풍	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
4384	개풍군	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
7137	개혁	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7138	객지	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
4385	갠스	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
3155	갠지스강	3 	2 	0 	2 	1 	0 	0 	0 	0 	0 	0 
7139	갤러리아그배	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7140	갤러리아백화점	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
4386	갤러리아생활관	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
3156	갤럽	3 	2 	0 	0 	2 	0 	1 	0 	0 	0 	0 
7141	갤럽조사연구소	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7142	갬브히르	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7143	갼드즈하시	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4387	거꾸로가는시계집	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
500	거란	19 	3 	0 	9 	10 	0 	0 	0 	0 	0 	0 
7144	거란군	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
1688	거란족	6 	2 	0 	6 	0 	0 	0 	0 	0 	0 	0 
7145	거룡	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7146	거모동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7147	거문도	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
7148	거문리	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7149	거북골길	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7150	거북뫼	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
1145	거북선	9 	5 	2 	2 	0 	0 	0 	1 	0 	4 	0 
7151	거산	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
684	거인	14 	1 	0 	0 	0 	0 	14 	0 	0 	0 	0 
833	거제	12 	3 	0 	3 	0 	0 	4 	5 	0 	0 	0 
1452	거제도	7 	4 	0 	4 	0 	2 	0 	1 	0 	0 	0 
4388	거진거진	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
1146	거창	9 	4 	0 	0 	0 	1 	5 	0 	0 	0 	3 
7152	거창상고	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4389	거투르드포드	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
3157	거페이	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
7153	거페이조	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7154	건강하게삽시다	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
7155	건건리	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
927	건국대	11 	5 	0 	0 	0 	1 	8 	2 	0 	0 	0 
4390	건덕빌라	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
7156	건들바우박물관	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4391	건빵맨	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
7157	건산리	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
